"id";"image";"theme";"design";"punning";"cf";"cf_url";"memo"
"873";"a3652.jpg";"雁塔题名";"大雁 + 塔";"pagoda";"-";;"amber snuff bottle in Hui & Sin 1995:163 琥珀鼻烟壶 http://www.guoxue.com/fujiaopoem/dcns/dcns_018.htm "
"874";"a5531.jpg";"雁塔题名";"大雁 + 塔";"pagoda";"-";;"amber snuff bottle in Hui & Sin 1995:163 琥珀鼻烟壶 http://www.guoxue.com/fujiaopoem/dcns/dcns_018.htm "
"875";"a5366.jpg";"朱题金榜";"猪";"pig";"-";;" cf. Liu & Wang 1991:349; "
"876";"a9584.jpg";"一本万利";"万 + 荔枝";"wanli";"橫看成嶺側成峯 薛永年著 臺北市: 東大圖書公司, 1996 罗聘 p. 407f National Palace Museum Monthly 178";;"-"
"877";"a5364.jpg";"一甲一名";"一 + 鸭子";"duck";"-";;"hanging scroll by Ma Zhaolin (late 19th cent.), plate 519, Lee Kong Chien Museum Catalogue, The National University of Singapore; Meng 1991:382;"
"878";"a9920.jpg";"一甲一名";"一 + 鸭子";"duck";"Elegant Brush: Chinese Painting Under the Quianlong Emperor, 1735-1795,pl. 56,p. 177LeafD 边寿民";;"hanging scroll by Ma Zhaolin (late 19th cent.), plate 519, Lee Kong Chien Museum Catalogue, The National University of Singapore; Meng 1991:382;"
"879";"yijiayiming.jpg";"一甲一名";"一 + 鸭子";"duck";"-";;"hanging scroll by Ma Zhaolin (late 19th cent.), plate 519, Lee Kong Chien Museum Catalogue, The National University of Singapore; Meng 1991:382;"
"880";"yilufugui-1.jpg";"一路富贵";"一 + 鸶鹭 + 牡丹";"heron+peony";;;"Meng 1991:383"
"881";"a7094.jpg";"一路功名到白头";"一 + 鸶鹭 + 白头翁";"heron+Chinese bulbul";"熊斐（ゆうひ）筆絹本淡彩117.3×46.2cm 一路功名図いちろこうみょうず神戸市立博物館：名品撰：長崎系絵画 熊斐（1712～1772年）は本名を神代（くましろ）彦之進（のち甚左衛門）といい、長崎の唐通事（とうつうじ・中国語通訳）の家に生まれた。熊斐という名は中国式の呼称。享保16年（1731）長崎へ渡来し、その写実的作風で江戸時代画壇に強い影響を与えた花鳥画家・沈南蘋（しんなんぴん）に直接師事した唯一の日本人。のち多くの弟子を育て、南蘋様式を全国に広めた。 　款記に「一路功名到白頭之句　繍江熊斐補圖」とあり”ひたすら立身出世を志して年齢を経る”という吉祥語句を、1羽の鷺（（ろ））と「一路」、頭上を飛ぶシロガシラと「白頭」の語呂合わせで表現した謎語画題とわかる。画面は中彩色を用いて淡雅に整えられ、「熊斐官印」「淇瞻」の2官印に「興到筆随」の遊官印を捺す。尾張徳川家に伝来した";;
"882";"no-image.png";"一路平安";"一 + 鸶鹭 + 瓶";"heron+vase";;;"Meng 1991:386"
"883";"yuan_ylh_yiluqinglian_yi.jpg";"一路清廉";"一 + 鸶鹭 + 莲荷";"heron+greenlotus";"-";;" Meng 1991:393-4; Oriental Art 2001/2/17 Curitis 'A Richard Kilburn Festschrift' 15-20; 珐琅彩189 Meng 1991:393-4;琺瑯彩・粉彩 主編葉佩蘭 香港: 商務官印書館(香港)有限公司, 1999, p. 155, pl.137,乾隆粉彩瓶 ; 吉祥: 中囯美術にこめられた意味 東京: 東京囯立博物館, 1998 kisshō: Chūgoku bijutsu ni komerareta imi Tōkyō: Tōkyō kokuritsu hakubutsukan p.55, pl.31b 莲池水禽图 南宋"
"884";"a2868.jpg";"一路清廉";"一 + 鸶鹭 + 莲荷";"heron+greenlotus";"-";;" Meng 1991:393-4; Oriental Art 2001/2/17 Curitis 'A Richard Kilburn Festschrift' 15-20; 珐琅彩189 Meng 1991:393-4;琺瑯彩・粉彩 主編葉佩蘭 香港: 商務官印書館(香港)有限公司, 1999, p. 155, pl.137,乾隆粉彩瓶 ; 吉祥: 中囯美術にこめられた意味 東京: 東京囯立博物館, 1998 kisshō: Chūgoku bijutsu ni komerareta imi Tōkyō: Tōkyō kokuritsu hakubutsukan p.55, pl.31b 莲池水禽图 南宋"
"885";"a4939.jpg";"一路清廉";"一 + 鸶鹭 + 莲荷";"heron+greenlotus";"-";;" Meng 1991:393-4; Oriental Art 2001/2/17 Curitis 'A Richard Kilburn Festschrift' 15-20; 珐琅彩189 Meng 1991:393-4;琺瑯彩・粉彩 主編葉佩蘭 香港: 商務官印書館(香港)有限公司, 1999, p. 155, pl.137,乾隆粉彩瓶 ; 吉祥: 中囯美術にこめられた意味 東京: 東京囯立博物館, 1998 kisshō: Chūgoku bijutsu ni komerareta imi Tōkyō: Tōkyō kokuritsu hakubutsukan p.55, pl.31b 莲池水禽图 南宋"
"886";"a5095.jpg";"一路清廉";"一 + 鸶鹭 + 莲荷";"heron+greenlotus";"-";;" Meng 1991:393-4; Oriental Art 2001/2/17 Curitis 'A Richard Kilburn Festschrift' 15-20; 珐琅彩189 Meng 1991:393-4;琺瑯彩・粉彩 主編葉佩蘭 香港: 商務官印書館(香港)有限公司, 1999, p. 155, pl.137,乾隆粉彩瓶 ; 吉祥: 中囯美術にこめられた意味 東京: 東京囯立博物館, 1998 kisshō: Chūgoku bijutsu ni komerareta imi Tōkyō: Tōkyō kokuritsu hakubutsukan p.55, pl.31b 莲池水禽图 南宋"
"887";"a8071.jpg";"一路清廉";"一 + 鸶鹭 + 莲荷";"heron+greenlotus";"-";;" Meng 1991:393-4; Oriental Art 2001/2/17 Curitis 'A Richard Kilburn Festschrift' 15-20; 珐琅彩189 Meng 1991:393-4;琺瑯彩・粉彩 主編葉佩蘭 香港: 商務官印書館(香港)有限公司, 1999, p. 155, pl.137,乾隆粉彩瓶 ; 吉祥: 中囯美術にこめられた意味 東京: 東京囯立博物館, 1998 kisshō: Chūgoku bijutsu ni komerareta imi Tōkyō: Tōkyō kokuritsu hakubutsukan p.55, pl.31b 莲池水禽图 南宋"
"888";"a5339.jpg";"一路荣华";"一 + 鸶鹭 + 芙蓉花";"heron+hibiscus";"-";;"Liu & Wang 中国象征辞典 1991:327"
"889";"a5945.jpg";"一路荣华";"一 + 鸶鹭 + 芙蓉花";"heron+hibiscus";"-";;"Liu & Wang 中国象征辞典 1991:327"
"890";"yiluronghua-2.jpg";"一路荣华";"一 + 芦苇 + 芙蓉花";"reed-2+hibiscus";;;"Liu & Wang 中国象征辞典 1991:327"
"891";"a9099.jpg";"一品朝衣";"莲荷";"yipinhua";"-";;"Lu Yaw, curator,Lee Kong Chian Art Museum: collection of Chinese ceramics, bronze, archaic jade, painting & calligraphy in the light of recent archaeological discoveries, Singapore: Singapore University Press, 1990, p. 398, pl. 478"
"892";"a5162.jpg";"一品当朝";"鹤 + 潮水";"crane+water tide";"-";;"-"
"893";"a5371.jpg";"一品当朝";"鹤 + 潮水";"crane+water tide";"-";;"-"
"894";"a3995.jpg";"一品富贵";"鹤 + 牡丹";"crane+peony";"-";;"Tokyo National Museum (1998) Kissho, Chugoku bijutsu ni komerareta imi (Auspicious motifs in Chinese art), Tokyo, p. 163, pl. 134"
"895";"yipingaosheng.jpg";"一品高升";"鹤 + 云";"crane+cloud-2";"-";;"Ming Jiajing blue and white covered jar, accession No. 30960, Lee Kong Chian Art Museum, The National University of Singapore"
"896";"no-image.png";"一品加封";"鹤 + 蜜蜂";"crane+bee";"-";;"李时珍 本草纲目 群花品中 以牡丹第一 Christie'sHK03Oct26/203 referred to as 连封一品 in Wang, Yaoting 1988 `庭园写生的明清时代文饰', The National Palace Museum monthly of Chinese art, No. 65, p.55 国立历史博物馆编辑委员会编辑, 清末民初书画艺术集, 台北: 国立历史博物馆, 1998, p. 227, C60"
"897";"a5683.jpg";"一品加封";"牡丹 + 蜜蜂";"yipinhua-1+bee";"-";;"李时珍 本草纲目 群花品中 以牡丹第一 Christie'sHK03Oct26/203 referred to as 连封一品 in Wang, Yaoting 1988 `庭园写生的明清时代文饰', The National Palace Museum monthly of Chinese art, No. 65, p.55 国立历史博物馆编辑委员会编辑, 清末民初书画艺术集, 台北: 国立历史博物馆, 1998, p. 227, C60"
"898";"a7364.jpg";"一品加封";"牡丹 + 蜜蜂";"yipinhua-1+bee";"-";;"李时珍 本草纲目 群花品中 以牡丹第一 Christie'sHK03Oct26/203 referred to as 连封一品 in Wang, Yaoting 1988 `庭园写生的明清时代文饰', The National Palace Museum monthly of Chinese art, No. 65, p.55 国立历史博物馆编辑委员会编辑, 清末民初书画艺术集, 台北: 国立历史博物馆, 1998, p. 227, C60"
"899";"a8571.jpg";"一品加封";"牡丹 + 蜜蜂";"yipinhua-1+bee";"-";;"李时珍 本草纲目 群花品中 以牡丹第一 Christie'sHK03Oct26/203 referred to as 连封一品 in Wang, Yaoting 1988 `庭园写生的明清时代文饰', The National Palace Museum monthly of Chinese art, No. 65, p.55 国立历史博物馆编辑委员会编辑, 清末民初书画艺术集, 台北: 国立历史博物馆, 1998, p. 227, C60"
"900";"yipingqinglian-1.jpg";"一品清廉";"莲荷";"yipinhua";;;"Meng 1991:393-4"
"901";"a9655.jpg";"一统万年";"一 + 木桶 + 万年青";"barrel+rhodea japonica";"故宫月刊142:24";;"Qing ornament, National Palace Museum, Taipei (pl. 124, Jixiangruyi 1996)"
"902";"a9662.jpg";"一统万年";"一 + 木桶 + 万年青";"barrel+rhodea japonica";"珐琅彩251";;"Qing ornament, National Palace Museum, Taipei (pl. 124, Jixiangruyi 1996)"
"903";"yituanheqi-2.jpg";"一团和气";"二仙";"yituanheqi";;;"Qianlong blue and white bowl, plate 343 in Christie’s catalogue Oct. 8, 1990"
"904";"yingxiongw.jpg";"英雄斗智";"鹰 + 熊";"yingxiong";"-";;"Meng 1991:390; Glass snuff bottle ca. 1700 - 1800, plate 70 in Au Hang 1993; plate 1642 in Christie’s catalogue Oct. 2, 1991; a Han jade carving, Arts of Asia, Sept. - Dec. 1995 Krahl86S259d 黄鼠狼与雀 Barnhart93/58雀鹿 清初民窑12S259 Rinaldi9378S259 Kraak85f Meng91:390; Glass snuff bottle ca. 1700 - 1800, plate 70 in Au Hang 1993; plate 1642 in Christie’s catalogue Oct. 2, 1991; a Han jade carving, Arts of Asia, Sept. - Dec. 1995 上博Goteborg57麒麟S259c 凤凰元青花国宝S495 鹰鹿上博"
"905";"a2418.jpg";"英雄斗智";"鹰 + 熊";"yingxiong";"-";;"Meng 1991:390; Glass snuff bottle ca. 1700 - 1800, plate 70 in Au Hang 1993; plate 1642 in Christie’s catalogue Oct. 2, 1991; a Han jade carving, Arts of Asia, Sept. - Dec. 1995 Krahl86S259d 黄鼠狼与雀 Barnhart93/58雀鹿 清初民窑12S259 Rinaldi9378S259 Kraak85f Meng91:390; Glass snuff bottle ca. 1700 - 1800, plate 70 in Au Hang 1993; plate 1642 in Christie’s catalogue Oct. 2, 1991; a Han jade carving, Arts of Asia, Sept. - Dec. 1995 上博Goteborg57麒麟S259c 凤凰元青花国宝S495 鹰鹿上博"
"906";"a3151.jpg";"英雄斗智";"鹰 + 熊";"yingxiong";"-";;"Meng 1991:390; Glass snuff bottle ca. 1700 - 1800, plate 70 in Au Hang 1993; plate 1642 in Christie’s catalogue Oct. 2, 1991; a Han jade carving, Arts of Asia, Sept. - Dec. 1995 Krahl86S259d 黄鼠狼与雀 Barnhart93/58雀鹿 清初民窑12S259 Rinaldi9378S259 Kraak85f Meng91:390; Glass snuff bottle ca. 1700 - 1800, plate 70 in Au Hang 1993; plate 1642 in Christie’s catalogue Oct. 2, 1991; a Han jade carving, Arts of Asia, Sept. - Dec. 1995 上博Goteborg57麒麟S259c 凤凰元青花国宝S495 鹰鹿上博"
"907";"a5380.jpg";"英雄独立";"鹰";"yingxiongduli";"-";;"Ink painting by Qi Baishi in Yan & Jin 1990; Meng 1991:390; 英雄独立 XP#102 S305a天启 Lion-Goldschmidt212Kraak (天启青花盘) matchless hero; A hero of a free and independent spirit’ 黄慎 "
"908";"b0174.jpg";"英雄独立";"鹰";"yingxiongduli";"Fine Chinese Ceramics and Works of Art, Christie's Hong Kong, November 3rd & 4th, 1996, Lot 661 '... with a hawk perched on rockwork looking back ...'";;"Ink painting by Qi Baishi in Yan & Jin 1990; Meng 1991:390; 英雄独立 XP#102 S305a天启 Lion-Goldschmidt212Kraak (天启青花盘) matchless hero; A hero of a free and independent spirit’ 黄慎 "
"909";"b0175.jpg";"英雄独立";"鹰";"yingxiongduli";"Fine Chinese Ceramics and Works of Art, Christie's Hong Kong, November 3rd & 4th, 1996, Lot 675 '... with a hawk perched ...'";;"Ink painting by Qi Baishi in Yan & Jin 1990; Meng 1991:390; 英雄独立 XP#102 S305a天启 Lion-Goldschmidt212Kraak (天启青花盘) matchless hero; A hero of a free and independent spirit’ 黄慎 "
"910";"yingxiongduli1.jpg";"英雄独立";"鹰";"yingxiongduli";"-";;"Ink painting by Qi Baishi in Yan & Jin 1990; Meng 1991:390; 英雄独立 XP#102 S305a天启 Lion-Goldschmidt212Kraak (天启青花盘) matchless hero; A hero of a free and independent spirit’ 黄慎 "
"911";"a6545.jpg";"英雄独立";"鹰";"yingxiongduli";"主编郎绍君, 郭天民 齐白石全集 长沙市: 湖南美术出版社, 1996，Vol. 5, pl.101 立轴 水墨 139 x 59cm 1941 北京中南海藏";;"Ink painting by Qi Baishi in Yan & Jin 1990; Meng 1991:390; 英雄独立 XP#102 S305a天启 Lion-Goldschmidt212Kraak (天启青花盘) matchless hero; A hero of a free and independent spirit’ 黄慎 "
"912";"a6254.jpg";"英雄独立";"鹰";"yingxiongduli";"Inscription on picture ‘gao zhan 高瞻 taking a broad view’ is a variation of this pun rebus";;"Ink painting by Qi Baishi in Yan & Jin 1990; Meng 1991:390; 英雄独立 XP#102 S305a天启 Lion-Goldschmidt212Kraak (天启青花盘) matchless hero; A hero of a free and independent spirit’ 黄慎 "
"913";"a3853.jpg";"英雄独立";"鹰";"yingxiongduli";"Inscription on picture ‘gao zhan yuan zhu 高瞻远瞩 taking a broad and long-term view’ is a variation of this pun rebus";;"Ink painting by Qi Baishi in Yan & Jin 1990; Meng 1991:390; 英雄独立 XP#102 S305a天启 Lion-Goldschmidt212Kraak (天启青花盘) matchless hero; A hero of a free and independent spirit’ 黄慎 "
"914";"a0691.jpg";"英雄独立";"熊";"bear";"-";;"Ink painting by Qi Baishi in Yan & Jin 1990; Meng 1991:390; 英雄独立 XP#102 S305a天启 Lion-Goldschmidt212Kraak (天启青花盘) matchless hero; A hero of a free and independent spirit’ 黄慎 "
"915";"no-image.png";"有福有寿";"蝙蝠 + 马";"bat+horse-1";;;"-"
"916";"a5337.jpg";"玉堂富贵";"玉兰花 + 海棠 + 牡丹";"magnolia-1+crab apple+peony";"-";;"Liu & Wang 1991:336; Five Dynasty painting by Xu Xi, plate 6, p. 217 in Wenwu Guanghua; Yongzheng famille-rose bowl, plate 89 in Tan; ; flask in Ma 1993:117; painting by Qi Baishi in Yan & Jin eds. 1990; hanging scroll by Zheng Jibing (1890 - 1965) 255 in Hanya catalogue 12/18/97; (Gallery I, colour on paper, hanging scroll by Pan Gongshou (1741 - 1794), Lee Kong Chian Museum Kaikodo 17th-century hanging scroll; 文物光华6/239郎世宁 上海文博2002/1/38张莘 吉祥: 中囯美術にこめられた意味 東京: 東京囯立博物館, 1998 kisshō: Chūgoku bijutsu ni komerareta imi Tōkyō: Tōkyō kokuritsu hakubutsukan p.162 pl 133; 国立历史博物馆编辑委员会编辑, 清末民初书画艺术集, 台北: 国立历史博物馆, 1998, p. 238, C71"
"917";"a6243.jpg";"玉堂富贵";"玉兰花 + 海棠 + 牡丹";"magnolia-1+crab apple+peony";"-";;"Liu & Wang 1991:336; Five Dynasty painting by Xu Xi, plate 6, p. 217 in Wenwu Guanghua; Yongzheng famille-rose bowl, plate 89 in Tan; ; flask in Ma 1993:117; painting by Qi Baishi in Yan & Jin eds. 1990; hanging scroll by Zheng Jibing (1890 - 1965) 255 in Hanya catalogue 12/18/97; (Gallery I, colour on paper, hanging scroll by Pan Gongshou (1741 - 1794), Lee Kong Chian Museum Kaikodo 17th-century hanging scroll; 文物光华6/239郎世宁 上海文博2002/1/38张莘 吉祥: 中囯美術にこめられた意味 東京: 東京囯立博物館, 1998 kisshō: Chūgoku bijutsu ni komerareta imi Tōkyō: Tōkyō kokuritsu hakubutsukan p.162 pl 133; 国立历史博物馆编辑委员会编辑, 清末民初书画艺术集, 台北: 国立历史博物馆, 1998, p. 238, C71"
"918";"a0195.jpg";"玉堂富贵";"玉兰花 + 海棠 + 牡丹";"magnolia-1+crab apple+peony";"-";;"Liu & Wang 1991:336; Five Dynasty painting by Xu Xi, plate 6, p. 217 in Wenwu Guanghua; Yongzheng famille-rose bowl, plate 89 in Tan; ; flask in Ma 1993:117; painting by Qi Baishi in Yan & Jin eds. 1990; hanging scroll by Zheng Jibing (1890 - 1965) 255 in Hanya catalogue 12/18/97; (Gallery I, colour on paper, hanging scroll by Pan Gongshou (1741 - 1794), Lee Kong Chian Museum Kaikodo 17th-century hanging scroll; 文物光华6/239郎世宁 上海文博2002/1/38张莘 吉祥: 中囯美術にこめられた意味 東京: 東京囯立博物館, 1998 kisshō: Chūgoku bijutsu ni komerareta imi Tōkyō: Tōkyō kokuritsu hakubutsukan p.162 pl 133; 国立历史博物馆编辑委员会编辑, 清末民初书画艺术集, 台北: 国立历史博物馆, 1998, p. 238, C71"
"919";"a8567.jpg";"玉堂富贵";"玉兰花 + 海棠 + 牡丹";"magnolia-1+crab apple+peony";"-";;"Liu & Wang 1991:336; Five Dynasty painting by Xu Xi, plate 6, p. 217 in Wenwu Guanghua; Yongzheng famille-rose bowl, plate 89 in Tan; ; flask in Ma 1993:117; painting by Qi Baishi in Yan & Jin eds. 1990; hanging scroll by Zheng Jibing (1890 - 1965) 255 in Hanya catalogue 12/18/97; (Gallery I, colour on paper, hanging scroll by Pan Gongshou (1741 - 1794), Lee Kong Chian Museum Kaikodo 17th-century hanging scroll; 文物光华6/239郎世宁 上海文博2002/1/38张莘 吉祥: 中囯美術にこめられた意味 東京: 東京囯立博物館, 1998 kisshō: Chūgoku bijutsu ni komerareta imi Tōkyō: Tōkyō kokuritsu hakubutsukan p.162 pl 133; 国立历史博物馆编辑委员会编辑, 清末民初书画艺术集, 台北: 国立历史博物馆, 1998, p. 238, C71"
"920";"a5042.jpg";"玉堂富贵";"玉兰花 + 海棠 + 牡丹";"magnolia-1+crab apple+peony";"-";;"Liu & Wang 1991:336; Five Dynasty painting by Xu Xi, plate 6, p. 217 in Wenwu Guanghua; Yongzheng famille-rose bowl, plate 89 in Tan; ; flask in Ma 1993:117; painting by Qi Baishi in Yan & Jin eds. 1990; hanging scroll by Zheng Jibing (1890 - 1965) 255 in Hanya catalogue 12/18/97; (Gallery I, colour on paper, hanging scroll by Pan Gongshou (1741 - 1794), Lee Kong Chian Museum Kaikodo 17th-century hanging scroll; 文物光华6/239郎世宁 上海文博2002/1/38张莘 吉祥: 中囯美術にこめられた意味 東京: 東京囯立博物館, 1998 kisshō: Chūgoku bijutsu ni komerareta imi Tōkyō: Tōkyō kokuritsu hakubutsukan p.162 pl 133; 国立历史博物馆编辑委员会编辑, 清末民初书画艺术集, 台北: 国立历史博物馆, 1998, p. 238, C71"
"921";"a9155.jpg";"玉堂富贵";"玉兰花 + 海棠 + 牡丹";"magnolia-1+crab apple+peony";"严欣强，金岩编 齐白石画集 北京: 外文出版社, 1990 p.47, pl.31, 立轴 纸本 水墨设色 125 x 53cm, 1937年 私人藏 主编郎绍君, 郭天民 齐白石全集 长沙市: 湖南美术出版社, 1996，Vol. 5, pl.193";;"Liu & Wang 1991:336; Five Dynasty painting by Xu Xi, plate 6, p. 217 in Wenwu Guanghua; Yongzheng famille-rose bowl, plate 89 in Tan; ; flask in Ma 1993:117; painting by Qi Baishi in Yan & Jin eds. 1990; hanging scroll by Zheng Jibing (1890 - 1965) 255 in Hanya catalogue 12/18/97; (Gallery I, colour on paper, hanging scroll by Pan Gongshou (1741 - 1794), Lee Kong Chian Museum Kaikodo 17th-century hanging scroll; 文物光华6/239郎世宁 上海文博2002/1/38张莘 吉祥: 中囯美術にこめられた意味 東京: 東京囯立博物館, 1998 kisshō: Chūgoku bijutsu ni komerareta imi Tōkyō: Tōkyō kokuritsu hakubutsukan p.162 pl 133; 国立历史博物馆编辑委员会编辑, 清末民初书画艺术集, 台北: 国立历史博物馆, 1998, p. 238, C71"
